"The main aim of the project is to provide a complete, ready to run, fully customizable website for listing and managing Classified Advertisements.The features of this project are:Easily create ad listingsBuilt-in search and categories simplifies finding adsBuilt-In Site AdministrationTechnologies and Design Approaches Demonstrated:Download Source Code – Sulekha Classifieds Website using ASP.net and C#.net>> List of Projects in JAVA, ASP.Net, C#.Net, VB.Net, J2EE, J2ME, PHP, SQL etc.",Software Design
Array microphones are frequently used in the field of speech signal applications. In this paper a use case for array microphones combined with signal processing and IEEE 802.1 AVB Ethernet-based audio signal transmission is presented. The proposed application is intended for conferencing systems. The array microphones with beam steering and sound source localization algorithm are used to span multiple speakers' recording areas. The benefit is the elimination of separate table microphones for the speakers.,Signal Processing
"We studied novel nonlinear equalization scheme using digital signal processing based on a neural network (NN). The performance of a three-layer NN was investigated using 16QAM signals distorted by SPM, achieving BER less than 10?5.",Signal Processing
Recent developments in programmable optical signal processing and monitoring are reviewed with emphasis on non-telecom applications including laser pulse shaping and intra-data-center switching.,Signal Processing
We review the recent progress of long-haul SDM transmission experiments and the issues to be addressed. Also described are advanced MIMO processing techniques we have developed to achieve low-complexity DMD compensation and MDL-tolerant transmission.,Signal Processing
"We demonstrate an ultimate flexible approach for simultaneous OFDM and N-OTDM transmission, using intermediate grids between time and frequency axes. We achieve open eye diagrams, and performance below the FEC limit in 89.2-km field-trial.",Signal Processing
"Analysis of electromyogram (EMG) signalprocessing and its application to identify human musclestrength of rehabilitation purpose has been successfully carriedout in this paper. Single channel EMG signal was obtainedfrom human muscle using non-invasive electrodes and furtherprocess by signal acquisition circuit to get a suitable signal tobe process. In the first part of signal acquisition, theamplification circuit for the small EMG signal has been designsuccessfully. After amplification stage EMG signal wasdigitized through analogue and digital converter (ADC) thenfurther process in microcontroller (ATmega328) for gettingaccurate EMG signal. Finally, the processed EMG signal wasclassified into 6 different levels in order to display the musclestrength level of the user. This EMG device can be used to helpthe weak person or an elderly to identity their strength level ofmuscle for clinical rehabilitation purpose.",Signal Processing
"Enabling ultra fast systems has been widely investigated during recent decades. Although polarization has been deployed from the beginning in satellite communications, nowadays it is being exploited to increase the throughput of satellite links. More precisely, the application of diversity techniques to the polarization domain may provide reliable, robust, and fast satellite communications. Better and more flexible spectrum use is also possible if transmission and reception can take place simultaneously in close or even overlapping frequency bands. In this paper we investigate novel signal processing techniques to increase the throughput of satellite communications in fixed and mobile scenarios. First, we investigate four-dimensional (4D) constellations for the forward link. Second, we focus on the mobile scenario and introduce an adaptive algorithm which selects the optimal tuple of modulation order, coding rate, and MIMO scheme that maximizes the throughput constraint to a maximum packet error rate. Finally, we describe the operation of radio transceivers which cancel actively the self-interference posed by the transmit signal when operating in full-duplex mode.",Signal Processing
"Multimodal source imaging is an emerging field in biomedical engineering. Its central goal is to combine different imaging modalities in a single model or data representation, such that the combination provides an enhanced insight into the underlying physiological organ, compared to each modality separately. It requires advanced signal acquisition and processing techniques and has applications in cognitive neuroscience, clinical neuroscience and electrocardiology. Therefore, it belongs to the heart of biomedical engineering.",Signal Processing
"The humble boxcar (or moving average) filter has many uses, perhaps the most well-known being the Dirichlet kernel inside a short-time discrete Fourier transform. A particularly useful feature of the boxcar filter is the ease of placement of (and tuning of) regular filter zeros, simply by defining (and varying) the time length of the boxcar window. This is of particular use within power system measurements to eliminate harmonics, inter-harmonics and image components from Fourier, Park and Clarke transforms, and other measurements related to power flow, power quality, protection, and converter control. However, implementation of the filter in real-time requires care, to minimise the execution time, provide the best frequency-domain response, know (exactly) the group delay, and avoid cumulative numerical precision errors over long periods. This paper reviews the basic properties of the boxcar filter, and explores different digital implementations, which have subtle differences in performance and computational intensity. It is shown that generally, an algorithm using trapezoidal integration and interpolation has the most desirable characteristics.",Signal Processing
"This paper builds upon the basic theory of multirate systems for graph signals developed in the companion paper (Part I) and studiesM-channel polynomial filter banks on graphs. The behavior of such graph filter banks differs from that of classical filter banks in many ways, the precise details depending on the eigenstructure of the adjacency matrix A. It is shown that graph filter banks represent (linear and) periodically shift-variant systems only when A satisfies the noble identity conditions developed in Part I. It is then shown that perfect reconstruction graph filter banks can always be developed when A satisfies the eigenvector structure satisfied by M-block cyclic graphs and has distinct eigenvalues (further restrictions on eigenvalues being unnecessary for this). If A is actually M-block cyclic then these PR filter banks indeed become practical, i.e., arbitrary filter polynomial orders are possible, and there are robustness advantages. In this case the PR condition is identical to PR in classical filter banks ? any classical PR example can be converted to a graph PR filter bank on an M-block cyclic graph. It is shown that for M-block cyclic graphs with all eigenvalues on the unit circle, the frequency responses of filters have meaningful correspondence with classical filter banks. Polyphase representations are then developed for graph filter banks and utilized to develop alternate conditions for alias cancellation and perfect reconstruction, again for graphs with specific eigenstructures. It is then shown that the eigenvector condition on the graph can be relaxed by using similarity transforms.",Signal Processing
"We numerically investigate direct detection of 28- Gbps-class PAM4 signals with receiver-side digital signal processing for bandwidth-efficient short reach optical transmissions, mainly including DD-LMS based linear equalization, 3-tap noise-whitening post filter and BCJR algorithm based MAP detector.",Signal Processing
The paper describes some new research results from designing a high precision audio measurement system using MLS (Maximum Length Sequence) algorithm. Evaluation version of USB audio measurement interface optimized for MLS signal processing has been presented in the paper. Comparison was subjected to commercial professional audio measurement system. Superior performance of the optimized measurement system has been shown.,Signal Processing
"Using arrays of bistable magnetic nanowires, we show that their microwave absorption properties can be reversibly configured using low magnetic field cycling by virtue of the double ferromagnetic resonance absorption spectra. These characteristics lead to a single bifunction microwave filter that can be configured to work as a bandstop or a bandpass filter, making these materials very attractive for compact multifunction planar microwave devices. The bifunction microwave properties of these systems are successfully predicted using a mean field model for their magnetic configuration-dependent effective permeability.",Signal Processing
"In this work we will work on analogue signal processing in the neural circuit of C. elegans which is able to detect the analogue signals from the environment and produce locomotive behaviours which are in accordance with experiments. The signals in C. elegans are processed in a purely analogue procedure, since no action potential has been recorded in its neural activity. We aim to show how signal processing can be executed in analogue domain in a living creature. In order to do that we will model two different behaviours of C. elegans which are generated in the same network of neurons, klinotaxis behaviour and isothermal tracking. We will implement a Genetic Algorithm to find appropriate sets of parameters of the model. Our contribution is to show how relatively straight forward differential equations can lead to relatively complex and different behaviours.",Signal Processing
"The function of any protein depends directly on its secondary and tertiary structure. Proteins can fold into a three-dimensional shape, which is primarily depended on the arrangement of amino acids in the primary structure. In recent years, with the explosive sequencing of proteins, it is unfeasible to perform detailed experimental studies, as these methodologies are very expensive and time consuming. This leaves the structure of the majority of currently available protein sequences unknown. In this paper, a predictive model is therefore presented for the classification of protein sequence's secondary structures, namely alpha helix and beta sheet. The proteins used throughout this study were collected from the Structural Classification of Proteinsextended (SCOPe) database, which contains manually curated information from proteins with known structure. Two sets of proteins are used for all alpha and all beta protein sequences. The first set comprise of sequences with less than 40% identity, and the second set comprise of proteins with less than 95% identity. The analysis shows a strong connection between the amino acid indices used to convert protein sequences to numerical sequences and proteins' secondary structures. The total classification accuracy for the proposed classifier for the protein sequences with less than 40% identity for amino acid index BIOV880101 and BIOV880102 are 78.49% and 76.40%, respectively. The classification accuracy for sets of protein sequences with less than 95% identity for amino acid index BIOV880101 and BIOV880102 are 88.01% and 85.17%, respectively.",Signal Processing
This paper covers the design aspects of a new multi-channel electrode for the acquisition of surface electromyography signals from a selected muscle. The new multi-channel electrode has 11 pins where the monopolar signals produced will be configured in a software either as Linear array or Laplacian configuration. The design specification of the pre-amplifier ideally was to have a voltage gain of 500 with bandpass filtering of 5 Hz?1 kHz. The final design of the pre-amplifier circuit using an INA 118 instrumentation amplifier was built and tested to give values for voltage gain of 484 with bandpass filtering of 6.8 Hz?1.02 kHz. The software configuration that gives clearer and more defined signals in terms of motor unit action potentials for future signal processing is the Laplacian rather than Linear array.,Signal Processing
"Signal processing on graphs finds applications in many areas. In recent years renewed interest on this topic was kindled by two groups of researchers. Narang and Ortega constructed two-channel filter banks on bipartitie graphs described by Laplacians. Sandryhaila and Moura developed the theory of linear systems, filtering, and frequency responses for the case of graphs with arbitrary adjacency matrices, and showed applications in signal compression, prediction, etc. Inspired by these contributions, this paper extends classical multirate signal processing ideas to graphs. The graphs are assumed to be general with a possibly non-symmetric and complex adjacency matrix. The paper revisits ideas such as noble identities, aliasing, and polyphase decompositions in graph multirate systems. Drawing such a parallel to classical systems allows one to design filter banks with polynomial filters, with lower complexity than arbitrary graph filters. It is shown that the extension of classical multirate theory to graphs is nontrivial, and requires certain mathematical restrictions on the graph. Thus, classical noble identities cannot be taken for granted. Similarly, one cannot claim that the so-called delay chain system is a perfect reconstruction system (as in classical filter banks). It will also be shown that M-partite extensions of the bipartite filter bank results will not work for M-channel filter banks, but a more restrictive condition called M-block cyclic property should be imposed. Such graphs are studied in detail. A detailed theory for M-channel filter banks is developed in a companion paper.",Signal Processing
"Indoor positioning technology based on WLAN signal strength is one of the most practical technical solutions. Considering the factors of environmental adaptability, laying cost and system complexity, the signal fingerprint positioning has become the first choice of the real time positioning technology. Because of the requirement of real-time positioning, the number of samples collected in the online phase should be as small as possible. Generally, the more sample points of the received signal, description of the RSSI information is more accurate. However, it will spend longer time to complete the information collection. Therefore, in order to reduce the amount of signal data acquisition and improve the real-time performance, this paper firstly introduce designs the experimental program to collect the fingerprint signals. Then proposed a processing method to the online acquisition signal based on the Bootstrap estimation. The simulation proves that this proposed method can effectively improve the real-time performance.",Signal Processing
"Processing of microwave signals using photonics has several key advantages for applications in wireless communications. However, to bring photonic-based microwave signal processing to the mainstream requires a reduction of the form factor. Integration is a route for achieving high-performance, low-cost and small-footprint microwave photonic devices. A high on-chip stimulated Brillouin scattering (SBS) gain is essential for synthesizing several key functionalities for advanced integrated microwave signal processing. We have optimized our on-chip SBS platform to achieve a record on-chip gain of 52 dB. In this paper, we discuss the implications of this giant gain from the viewpoint of new enabled technologies. The giant gain can be distributed over wide frequencies, which can be exploited for the realization of reconfigurable microwave bandpass, bandstop and multi-band filters. High gain also enables the demonstration of low-threshold on-chip lasers, which can be of relevance for low-noise RF signal generation. These wide range of functionalities made possible by the breakthrough on-chip gain makes Brillouin-based microwave photonic signal processing a promising approach for real-world implementation in the near future.",Signal Processing
"Implementation of ECG signal processing algorithms for removing baseline wander and electromyography (EMG) interference is proposed in this paper. First, Moving Average Filter (MAF) is used to remove the baseline wanders in ECG signal. Then the EMG components are detected and canceled by the Empirical Mode Decomposition (EMD). The Texas Instruments (TI) produced ADS1298 is chose to be the Analog Front-End (AFE) ECG capture chip which provides 8 measurement channels. The ARM series chips of STMicroelectronics produced STM32F429ZI is used as the computing core of signal processing which has operation frequency of up to 180MHz and is suitable for a large amount of data calculation as well as peripheral interface control.",Signal Processing
"Neural networks are a soft computing technique with wide application in signal processing as well as system and process modeling. In the present study, multilayer perceptron (MLP) neural networks were employed to process multidimensional signals generated in metal machining operations (including three-dimensional cutting force signals and three-dimensional cutting vibration signals) and to establish a model for predicting the machined surface roughness. This paper describes in detail our methods of multidimensional signal processing and modeling with MLP neural networks. The MLP neural network model developed in the present study fills an important research gap by taking into account the critical effect of tool-edge radius in machining. As compared to regression models, the MLP neural network model developed in the present study has significantly higher accuracy in predicting the machined surface roughness.",Signal Processing
"Signal processing of brain activity is becoming challenging to various researchers from different areas, including medical, biomedical, and engineering researchers. In this paper, investigations of brain activity are made from experimental works, with optical flow based on spatiotemporal analysis and wavelet over the equipment of Near Infrared Spectroscopy (NIRS). Ant Colony Optimization (ACO) algorithm is employed for obtaining the distributions of the intensity of the targeted image. The major outcomes of this paper from our research are the following items: (a) optical flow can be a proper technology for the investigation of brain activity based on NIRS; (b) the analyses of the temporal domain, the spatial domain, and the wavelet domain underpinned coherently to our experimental results; (c) our wavelet analysis can define the most brain activity image, denoted as targeted image; (d) the details of the intensity distributions on the targeted image show the most significant brain activity via ACO algorithm; (e) we can clearly observe, via our algorithm technology, the existence of the so-called Dominant Channel (DC) based on spatiotemporal analysis and it plays a critical role in brain activity. The spatial distribution of the origin of cortical activity can be described by hemodynamic response in the cerebral cortex after evoked stimulation using near infrared spectroscopy. Further application of this research is expected in the next step research outcomes.",Signal Processing
"This paper proposes a spiral-shaped dispersive delay structure (Spiral-DDS) composed of vertically stacked spiral coils and vertical vias. This all-pass network architecture can produce a large group delay peak at a certain frequency in a few GHz range. Basic performance of the Spiral-DDS are studied theoretically, and the group delay with more than 6 ns was successfully generated by a compact multilayered architecture with dimensions of 6.0 × 6.0 × 1.18 mm3. This paper also reports that the most of losses occurred in DDS comes from conductor loss, not from dielectric loss.",Signal Processing
"This paper presents a signal processing and coding system for processing realistic TDMR data generated by a grain flipping probability (GFP) model. The dataset was generated at the Data Storage Institute, Singapore, and will be referred to as the DSI data. Three types of two-dimensional intersymbol interference (2D-ISI) detectors with varying complexity are proposed. The first detector is a two-sided feedback (TSF) detector with known boundaries which simultaneously detects the three tracks of received data. This detector uses only one of the two samples provided by the reader for each bit. The second detector is a joint two-sided feedback (JTSF) detector which uses both samples provided by the reader for each bit. The third detector is a one-dimensional state-input decision-feedback (ODSIDF) detector which detects the data based on a 2D-ISI mask. Each of the 2D-ISI detectors is utilized in a turbo iterative approach with an IRA decoder in the proposed system. We use a coset coding approach in our IRA decoder for decoding the received data based on a known block of the data. A TDMR log-likelihood ratio (LLR) function is used to pass LLRs from the 2D-ISI detector to the IRA decoder. The read head sensitivity function (2D-ISI mask) is estimated based on the first sample alone (for TSF and ODSIDF detectors) and both samples (for JTSF detector) from the reader by using the least squares (LS) approach based on known data bits for a given set of reader outputs. The best simulation results show that the proposed signal processing and coding approach can achieve up to 1.7 Tb/in2 density at 18 nm track pitch (TP). Using a squeeze margin to account for the imperfect tracking of the track center by the read and write head in a practical system, the proposed system achieves a realistic areal density of 1.25 Tb/in2 at TP = 18 nm.",Signal Processing
"Fast scintillators such as LaBr3(Ce) and CeBr3 offer new opportunities in gamma-ray detection with good energy and time resolution. Recently, digital signal processing has become a standard in data acquisition for multi-parameter set-ups, since they have a very good performance in terms of energy resolution, dead time and flexibility. Nevertheless digital methods that are able to recover the excellent intrinsic time resolution of fast scintillates are still not widely available. In this paper we report on the results of digital acquisition and processing of signals of LaBr3(Ce), CeBr3 and BaF2 detectors aimed at obtaining the best time resolution. As a proof of principle we have used a 4-channel oscilloscope with 1 GHz bandwidth and 4 GSa/s sampling rate. Pulses were acquired, stored in memory and analyzed off-line. For each of the three scintillators coincidence measurements at 60Co and 22Na energies were performed against a fast reference BaF2 + XP2020 detector. Several digital signal-processing methods were used to measure the time resolution for the individual detectors. Constant fraction, threshold and comparator processing were used. The digital processing method that provides the best results is the digital CFD algorithm, yielding time resolution values comparable to those obtained by analog systems. Therefore digital processing is a competitive technique for fast timing with fast scintillators and it holds a strong potential for its implementation in standard set-ups.",Signal Processing
"This paper presents signal processing of position plan indicator (PPI) display for weather radar. The radar uses technique of frequency-modulated continuous-wave (FMC) to monitor the precipitation events in atmosphere and climate investigation. The use of FMCW technique is chosen in order to reduce the power at transmitter. For time efficiency, real-time domain processing conducted using Matlab® is implemented to process the received signal. Meanwhile, the PPI display is employed in the system due to its ability to map the area covered by the radar beam.",Signal Processing
The paper presents a new approach for processing of rhinomanometric signals based on F-transform approximation of phase diagrams. Methods of nonlinear dynamics for processing of time series allow us to obtain a significant features of rhinomanometric signals. Research indicated that the results of classification with F-transform approximation is more accurate than results of classification with FFT approximation.,Signal Processing
"Pattern-recognition algorithms from the domain of machine learning play a prominent role in embedded sensing systems, in order to derive inferences from sensor data. Very often, such systems face severe energy constraints. The focus of this work is to mitigate the computational energy by exploiting a form of compression which preserves a similarity metric widely used for pattern recognition. The form of compression is random projection, and the similarity metric is inner products between source vectors. Given the prominence of random projections within compressive sensing, previous research has explored this idea for application to compressively-sensed signals. In this work, we analyze the error sources faced by such approaches and show that the compressive-sensing setting itself introduces a significant source of feature-computation error ( \sim\sim 30 percent). We show that random projections can be exploited more generally without compressive sensing, enabling significant reduction in computational energy, and avoiding a significant source of error. The approach is referred to as compressed signal processing (CSP), and it applies to Nyquist-sampled signals. We validate the CSP approach through two case studies. The first focuses on seizure detection using spectral-energy features extracted from electroencephalograms. We show that at a 32 	imes	imes  compression ratio, the number of multiply-accumulate (MAC) and operand-access operations required is reduced by 21.2 	imes	imes , while achieving a sensitivity of 100 percent, latency of 4.33 sec, and false alarm rate of 0.22/hr; this compares to a baseline performance of 100 percent, 4.37 sec, and 0.12/hr, respectively. The second case study focuses on neural prosthesis based on extracting wavelet features from a set of detected spikes. We show that at a 32 	imes	imes  compression ratio, the number of MAC and operand access computations required is reduced by 3.3 	imes	imes , while spike sorting performance can be maintained within an average error of 4.89 percent for spike count, 3.42 percent for coefficient of variance, and 4.90 percent for firing rate; this compares with a baseline average error of 4.00, 2.75, and 4.00 percent for spike count, coefficient of variance, and firing rate, respectively.",Signal Processing
"Thallium-bromide (TlBr) is currently under investigation as an alternative room-temperature semiconductor gamma-ray spectrometer due to its favorable material properties. Previous work has shown that 5 mm thick pixelated TlBr detectors can achieve sub 1% FWHM energy resolution at 662 keV. However, these results are mostly limited to ?20 °C operation. In addition to good electron mobility, some TlBr detectors show hole mobility as high as 15?20% of the electron mobility. High hole mobility can affect depth reconstruction when single-polarity charge sensing is assumed. In this work, we use digital signal processing on the planar cathode waveforms to identify and account for the motion of holes and improve depth reconstruction at all depths for high hole mobility detectors. The hole drift only affects the cathode waveforms because the generated charge induces cathode signal at all depths. Due to the small pixel effect, the anode signal induction only occurs in a region right near the anode. As a result, the motion of holes does not significantly affect the anode signal.",Signal Processing
"Parkinson, is the second most common neurodegenerative disease after Alzheimer and no absolute cure has yet been found for it; however, the progression rate can be lowered with early diagnosis. Minor voice disorders are the first symptoms of this disease and they appear in almost 90% of the patients. The aim of this article to find the features that can create more meaningful difference between healthy and patient with Parkinson (PWP). For this purpose a Gaussian mixture model (GMM) is proposed to rank features based on its separability for each specific gender. We have used an existing database consisting of 195 samples computing 132 dysphonia measures and selection 22 features that have the most accurate classification. We also achieve correct disease classification performance of 88.89% and 86.05% for male and female respectively using a kernel support vector machine classifier and applying only 4 extracted features from any gender.",Signal Processing
"In order to optimize the baseband signal processing algorithm of BeiDou Navigation Satellite System (BDS) software receiver and improve the accuracy of pseudorange measurement and positioning, the baseband signal processing algorithm is analyzed. In this paper, the delay lock loop (DLL) is adapted for C/A code tracking, and the frequency locked loop (FLL) assisted Costas phase locking loop (PLL) is used for carrier tracking. Moreover, the different PLL discriminators are analyzed in detail. According to the simulation results of the discriminators, the two-quadrant arctangent discriminator is selected as the phase discriminator in the Costas PLL for BDS receiver. The simulation results showed that the improved baseband processing algorithm can perform reliable tracking for BDS receiver baseband signal. Our work will be helpful to better understand and design of BDS software receiver.",Signal Processing
"We review recent progress in the use of time lens based optical Fourier transformation for advanced all-optical signal processing. A novel time lens based complete optical Fourier transformation (OFT) technique is introduced. This complete OFT is based on two quadratic phase-modulation stages using four-wave mixing (FWM), separated by a dispersive medium, which enables time-to-frequency and frequency-to-time conversions simultaneously, thus performing an exchange between the temporal and spectral profiles of the input signal. Using the proposed complete OFT, several advanced all-optical signal processing schemes for spectrally-efficient systems and networks have been achieved, including all-optical generation, detection and format conversion of spectrally-efficient signals. The spectrally-efficient signals in this paper mainly refer to efficiently multiplexed signals with a high symbol rate per Hz, such as orthogonal frequency division multiplexing (OFDM), Nyquist wavelength-division multiplexing (Nyquist-WDM) and Nyquist optical time division multiplexing (Nyquist-OTDM) signals.",Signal Processing
"Machines without vibrations during operation are something non-existent which results in deterioration of machine tools. The condition based monitoring has become a crucial technique to ensure the machine availability by timely maintenance actions and reducing breakdown maintenance. Several condition monitoring techniques have been reported viz. vibration monitoring, acoustic emission monitoring, chemical monitoring, thermal monitoring and therefore new methods to improve the reliability, effectiveness, accuracy of the fault detection need to be evaluated. Vibration analysis is proven to be an important criterion for fault diagnosis in manufacturing processes and maintenance scheduling for various manufacturing equipment. This paper presents an overview of recent trends in condition monitoring and signal processing methods used for predictive maintenance of dynamic systems.",Signal Processing
"Extensive consumption of cereals as food in different domestic cousins places great demand the detection of cereal pest and struggle against them. Sunn pests such as Eurygaster integriceps, Eurygaster austriaca, Aelia rostrata and Aelia acuminata are insects with similar seasonal behaviors and dominant threat to the cereal plantations of Turkey. In this work, a microphone which works in acoustic and ultrasonic sound levels with the ability of making recordings with high frequency rate is used. Following the recording of sunn pest sounds with laboratory and outdoor conditions, the sound feature vectors are obtained with the application of different methods such as Linear Predictive Cepstral Coefficients (LPCC), Line Spectral Frequencies (LSF) and Mel Frequency Cepstral Coefficients (MFCC). By analyzing different kNN models it is shown that the automatic detection of sunn pests is possible with sound processing and machine learning methods. The best results is achieved with the overall accuracy of 93.6% using the combination of MFCC and LSF methods.",Signal Processing
"In hardware implementation of several widely used data and signal processing algorithms, data permutations need to be performed between the consecutive computation stages consisting of parallel computational units. Recently, some highly data parallel streaming architectures for data permutation have been proposed to achieve high throughput. However, the interconnection complexity of these designs increases dramatically with the problem size and data parallelism. In this paper, we develop a hardware structure to perform data permutation with optimized interconnection complexity, denned as the interconnection area per throughput. We propose a novel design technique such that the required interconnection logic is highly reduced for realizing a fixed permutation on streaming data. Our experimental results show that the proposed design technique reduces interconnection complexity by 27.3% to 75.8%, and improves the throughput by 5.3%~129% and the energy efficiency by 1.2×~3.5× compared with the state-of-the-art.",Signal Processing
"The rotary inductosyn is widely used as an angle measuring instrument in a control system. In order to obtain the absolute angle from the original output signals of the inductosyn, an ISA card for inductosyn signal processing based on the resolver-to-digital converter AD2S1210 and CPLD is designed and implemented in this paper. The sinusoidal oscillator and some other circuits, such as the one for adjusting the bandwidth, are integrated within AD2S1210. Therefore, the excitation generation circuit could be gotten rid of and few peripheral circuits would be adopted. This reduces the design complexity and improves the circuit integration. Meanwhile, a binary counter in the range of 360 degrees is implemented by CPLD to calculate the integer angle value, and a zero position sensor is set to obtain the absolute angle. Finally, the ISA card is tested with an industrial computer. The results indicate the real-time angle curve is smooth and the angle value is accurate. Consequently, the practicability and stability are verified. Compared with the traditional method of adding another one-pair pole resolver, the proposed approach simplifies the structure as well as reduces the costs of the system. The circuit is suitable for application requiring high resolution and fast conversion speed in industrial automation.",Signal Processing
"This paper proposes a massive Multiple-Input Multiple-Output (MIMO) with low-precision in-phase quadrature-phase (IQ) (de-)modulators and low-resolution analog-to-digital convertors (ADCs), and develops uplink baseband algorithms for the proposed MIMO system. The IQ imbalance parameters are recovered by a two-stage method. At the first stage, the base station (BS) antennas acquire phase-shifted versions of their imbalance parameters after receiving some predefined training sequence emitted by a specific transceiver that is near to the BS and shares flat-fading channels between itself and the BS. At the second stage, the phase-shifts from the first stage are estimated by the specific transceiver through receiving a common sequence transmitted by the BS antennas alternatively. In order to jointly handle the IQ imbalance and nonlinear quantization loss, the IQ-imbalanced multiuser (MU-) MIMO with single-antenna users is firstly converted to an IQ-balanced MU-MIMO with dual-antenna users. Then, two kinds of channel estimator and multiuser detectors are constructed for the equivalent IQ-balanced system based on the spectral projected gradient method and vectorized message passing de-quantization algorithm. Our numerical results validate the effectiveness of the above baseband algorithms, and show that the proposed massive MIMO is more energy-efficient than the conventional one when the channel coherence time is long enough.",Signal Processing
"In this paper, we compare a wide range of accelerator architectures (GPUs from AMD and NVIDIA, the Xeon Phi, and a DSP), by means of a signal-processing pipeline that processes radio-telescope data. We discuss the mapping of the algorithms from this pipeline to the accelerators, and analyze performance. We also analyze energy efficiency, using custom-built, microcontroller-based power sensors that measure the instantaneous power consumption of the accelerators, at millisecond time scale. We show that the GPUs are the fastest and most energy efficient accelerators, and that the differences in performance and energy efficiency are large.",Signal Processing
"The extraction of the Fetal Electrocardiogram (fECG) from the composite Electrocardiogram (ECG) signal obtained from the abdominal lead is discussed. The main point of this paper is to introduce some of the most used Least Mean Squares (LMS) based Finite Impulse Response (FIR) Adaptive Filters and to determine which of them are the most effective under varying circumstances. Experimental results suggest the ideal combination of the chosen settings for these functions. Results of fECG extraction are assessed by Percentage Root-Mean-Square Difference (PRD), input and output Signal to Noise Ratios (SNRs), and Root Mean Square Error (RMSE). Based on simulations conclusions, optimal convergence constant value and filter order were empirically determined. Setting the optimal value of the convergence constant and filter order of adaptive algorithm can be considered a contribution to original results. These results can be used on real records fECG, where it is difficult to determine because of the missing reference.",Signal Processing
"In this paper, 3D imaging of forward-looking Ground Penetrating Radar (GPR) data acquired by rotating antennas have been done. The data acquisition procedure mimics data collection of the Tunnel Boring Machine (TBM). Real GPR data for a Karst scenario were analyzed, preprocessed and finally imaged with back-projection method. Results show that objects buried in the subsurface of the ground can be successfully imaged using rotating antennas, which is a solid foundation for further development of the GPR system on TBM.",Signal Processing
"The present study focuses on the relationship between structure and mechanical properties in nanoporous (NP) metal foams. Experimental and numerical findings suggest for NP Au and single gyroid structures similar topological features. In particular, NP Au and single gyroids are shown to exhibit almost coincident form factors, defined as a function of specific surface area and ligament thickness. Furthermore, nanoindentation of NP Au and uniaxial compression of polymeric single gyroids with comparable relative density of about 0.3 result in almost overlapping relative Young?s moduli. Surface topology and elastic deformation behavior allow considering single gyroids as approximants of the NP Au structure. Consequently, it can be also expected that NP Au and single gyroids undergo similar local deformation mechanisms. These do not involve pure bending of ligaments, but rather a combination of shear and torsion components.",Material Science
"In this paper, YVO4:Bi3+, Eu3+ phosphors have been synthesized by high-temperature solid-state method. The samples were characterized by X-ray powder diffraction, photoluminescence spectra, luminescence lifetime, and GSAS structure refinement. The excitation spectrum of YVO4:Bi3+, Eu3+ monitoring at 622 nm was a broad band with major peak located at 280 nm. It contained the charge transfer from 2p orbit of O2? to 4f orbit of Eu3+ (257 nm) and the absorbing from energy level transition of Bi3+ (1S0?3P1, 346 nm) and VO43? (lA1?1T2, 286 nm and lA1?1T1, 320 nm) through gauss fitting. Upon excitation at a wavelength of 280 nm, the major emission peak of YVO4:Bi3+, Eu3+ located at 622 nm (red) was attributed to the electric dipole transition 5D0?7F2 of Eu3+. The energy transfer mechanism of Bi3+?Eu3+ was also studied to be dipole?quadrupole mechanism of electric multipole interaction, and the critical distance between Eu3+ and Bi3+ was calculated by concentration quenching method. The emission color of YVO4:Bi3+, Eu3+ can be tuned by the energy transfer of ions and the concentration of activator. In a word, the material has a good application prospects in the field of light-emitting diode under ultraviolet excitation.",Material Science
"Silicon nitride (Si3N4) has been introduced clinically as an orthopedic biomaterial for interbody fusion devices and in joint replacements. However, the production of complex shapes through conventional mechanical machining is difficult and expensive and limits interesting applications. Thus, several electrically conductive reinforcements to the Si3N4 matrix, like TiN, have been proposed, generating composites suitable to be wrought by electrical discharge machining (EDM). In this study, Si3N4?TiN with high strength, low density, and good electric conductivity wrought by EDM was studied. The role of surface finishing was investigated comparing the interface generated during the EDM process to that resulting from further polishing. The different topographical features were assessed by electron microscopy, energy dispersive X-ray spectrometry, and profilometry. Surface wettability was also determined based on the measurement of the OCA of water and diiodomethane. The biological responses induced in MC3T3 cells, a widely diffused osteoblast model, were correlated with the surface pattern. The unpolished samples could promote better cell viability, with a more relevant effect on the cytoskeleton arrangement as highlighted by numerous cytoplasmic extensions and filopodia-like structures and the high number of focal adhesions, while MC3T3 cells grown on polished Si3N4?TiN specimens displayed a flat morphology. In addition, the unpolished Si3N4?TiN increased osteocalcin production and calcium deposition. Taken together, these data support the biocompatibility and in vitro osteogenic properties of the electroconductive Si3N4?TiN investigated. Further in vivo studies are required to explore the possible use of bone implants directly obtained by EDM.",Material Science
